order_id,customer_id,order_date,branch,order_total
O003704,C00471,2024-03-11,Birmingham South,3915.77
O003705,C00471,2024-04-08,Birmingham South,3241.26
O003706,C00471,2025-03-15,Birmingham South,5652.75
O003707,C00472,2025-03-31,Leicester,4980.0
O003708,C00472,2025-01-05,Leicester,3303.16
O003709,C00472,2024-08-15,Leicester,7560.37
O003710,C00474,2024-08-03,Nuneaton,1159.36
O003711,C00474,2024-05-06,Nuneaton,6453.27
O003712,C00474,2025-09-21,Nuneaton,6791.19
O003713,C00474,2024-05-16,Nuneaton,2679.99
O003714,C00474,2025-05-27,Nuneaton,2476.8
O003715,C00474,2025-10-25,Nuneaton,3020.92
O003716,C00474,2025-09-26,Nuneaton,6475.54
O003717,C00474,2025-01-16,Nuneaton,5153.56
O003718,C00474,2026-02-03,Nuneaton,5783.32
O003719,C00474,2024-06-08,Nuneaton,4760.98
O003720,C00475,2024-01-19,Leicester,4966.79
O003721,C00476,2024-05-07,Leicester,10403.34
O003722,C00476,2026-01-01,Leicester,6368.99
O003723,C00477,2025-11-05,Nuneaton,390.52
O003724,C00477,2025-03-24,Nuneaton,605.93
O003725,C00477,2025-04-16,Nuneaton,14926.76
O003726,C00477,2025-06-25,Nuneaton,2376.1
O003727,C00477,2026-02-06,Nuneaton,7538.43
O003728,C00477,2025-03-10,Nuneaton,7377.49
O003729,C00477,2025-01-11,Nuneaton,5050.22
O003730,C00477,2024-02-29,Nuneaton,3550.92
O003731,C00477,2026-04-19,Nuneaton,683.41
O003732,C00477,2025-09-18,Nuneaton,1098.09
O003733,C00477,2024-07-13,Nuneaton,3085.65
O003734,C00477,2026-05-27,Nuneaton,6186.64
O003735,C00477,2025-03-18,Nuneaton,9812.77
O003736,C00477,2025-03-28,Nuneaton,419.49
O003737,C00477,2025-06-16,Nuneaton,137.14
O003738,C00477,2025-11-11,Nuneaton,1479.15
O003739,C00477,2025-11-20,Nuneaton,4916.5
O003740,C00477,2025-07-28,Nuneaton,1557.73
O003741,C00477,2024-06-27,Nuneaton,4234.48
O003742,C00477,2026-04-09,Nuneaton,6881.17
O003743,C00477,2025-03-15,Nuneaton,4188.53
O003744,C00477,2025-10-03,Nuneaton,3592.06
O003745,C00477,2024-03-25,Nuneaton,3818.08
O003746,C00477,2026-03-19,Nuneaton,10350.21
O003747,C00477,2024-09-27,Nuneaton,3209.29
O003748,C00477,2025-12-03,Nuneaton,2133.66
O003749,C00477,2024-04-09,Nuneaton,7877.38
O003750,C00477,2024-07-11,Nuneaton,6340.19
O003751,C00477,2025-12-07,Nuneaton,9716.21
O003752,C00478,2025-01-26,Rugby,1444.83
O003753,C00479,2024-09-30,Northampton,924.2
O003754,C00479,2024-04-23,Northampton,4885.82
O003755,C00480,2024-07-21,Leicester,2549.53
O003756,C00482,2024-01-03,Binley (Coventry),4908.81
O003757,C00482,2025-05-25,Binley (Coventry),4765.47
O003758,C00482,2026-05-15,Binley (Coventry),8973.31
O003759,C00482,2024-02-15,Binley (Coventry),2507.94
O003760,C00482,2026-05-15,Binley (Coventry),7756.04
O003761,C00483,2025-02-14,Leicester,797.2
O003762,C00483,2025-09-15,Leicester,818.73
O003763,C00483,2026-03-26,Leicester,7784.22
O003764,C00483,2024-12-10,Leicester,2072.6
O003765,C00483,2025-04-06,Leicester,884.7
O003766,C00483,2024-03-11,Leicester,4775.93
O003767,C00483,2024-05-25,Leicester,3473.5
O003768,C00484,2025-02-15,Rugby,478.56
O003769,C00484,2024-04-25,Rugby,5999.71
O003770,C00484,2025-01-10,Rugby,4726.32
O003771,C00485,2024-07-15,Rugby,8669.33
O003772,C00485,2024-11-14,Rugby,3796.76
O003773,C00486,2026-04-07,Nuneaton,1435.68
O003774,C00486,2024-09-07,Nuneaton,4205.67
O003775,C00486,2025-06-09,Nuneaton,10130.17
O003776,C00486,2025-05-19,Nuneaton,3358.69
O003777,C00486,2025-02-24,Nuneaton,9109.57
O003778,C00486,2024-01-05,Nuneaton,2664.83
O003779,C00486,2026-02-18,Nuneaton,11235.85
O003780,C00486,2025-04-09,Nuneaton,4458.04
O003781,C00486,2024-08-17,Nuneaton,4232.74
O003782,C00486,2026-05-12,Nuneaton,3280.48
O003783,C00486,2026-02-17,Nuneaton,3031.66
O003784,C00486,2024-09-27,Nuneaton,8103.36
O003785,C00486,2026-03-09,Nuneaton,454.14
O003786,C00486,2024-10-14,Nuneaton,6860.79
O003787,C00486,2024-12-18,Nuneaton,5078.57
O003788,C00486,2025-08-31,Nuneaton,6666.88
O003789,C00486,2024-04-20,Nuneaton,3618.36
O003790,C00486,2025-04-29,Nuneaton,8239.17
O003791,C00486,2025-04-17,Nuneaton,3503.45
O003792,C00486,2024-06-19,Nuneaton,6890.19
O003793,C00487,2025-06-25,Northampton,6706.36
O003794,C00487,2026-01-16,Northampton,4758.23
O003795,C00487,2025-02-23,Northampton,15626.9
O003796,C00488,2024-05-27,Nuneaton,5405.04
O003797,C00488,2024-02-26,Nuneaton,7790.55
O003798,C00488,2024-06-25,Nuneaton,3289.28
O003799,C00488,2025-07-06,Nuneaton,1248.5
O003800,C00488,2024-07-16,Nuneaton,2672.43
O003801,C00488,2025-09-23,Nuneaton,5962.23
O003802,C00488,2025-12-25,Nuneaton,1458.74
O003803,C00488,2025-09-18,Nuneaton,5920.25
O003804,C00488,2026-06-20,Nuneaton,5185.26
O003805,C00489,2026-06-01,Birmingham South,6142.94
O003806,C00489,2025-06-28,Birmingham South,5599.16
O003807,C00489,2026-03-13,Birmingham South,712.74
O003808,C00489,2025-01-05,Birmingham South,893.01
O003809,C00489,2024-11-27,Birmingham South,3229.55
O003810,C00489,2025-01-08,Birmingham South,9105.64
O003811,C00490,2025-11-26,Nuneaton,5497.73
O003812,C00490,2024-06-21,Nuneaton,552.15
O003813,C00490,2025-05-07,Nuneaton,693.15
O003814,C00490,2025-09-28,Nuneaton,3100.46
O003815,C00491,2024-06-12,Birmingham South,6389.13
O003816,C00491,2025-01-05,Birmingham South,7327.27
O003817,C00491,2024-11-03,Birmingham South,160.41
O003818,C00491,2024-08-28,Birmingham South,3085.02
O003819,C00492,2024-03-21,Nuneaton,1253.92
O003820,C00493,2024-05-30,Birmingham South,456.46
O003821,C00493,2026-01-10,Birmingham South,3262.12
O003822,C00493,2025-05-25,Birmingham South,6805.84
O003823,C00493,2026-06-14,Birmingham South,5499.73
O003824,C00493,2025-11-28,Birmingham South,9350.83
O003825,C00493,2026-02-24,Birmingham South,1308.32
O003826,C00493,2025-08-09,Birmingham South,4570.9
O003827,C00494,2026-06-04,Leicester,3468.8
O003828,C00494,2025-02-14,Leicester,6684.8
O003829,C00494,2025-09-27,Leicester,7643.35
O003830,C00494,2025-09-15,Leicester,6157.51
O003831,C00494,2024-05-13,Leicester,884.7
O003832,C00494,2024-06-07,Leicester,6177.3
O003833,C00494,2025-08-12,Leicester,3949.81
O003834,C00494,2025-06-01,Leicester,2039.23
O003835,C00494,2025-07-02,Leicester,3629.05
O003836,C00494,2026-05-12,Leicester,3762.48
O003837,C00494,2024-10-16,Leicester,8427.37
O003838,C00494,2024-07-06,Leicester,8284.37
O003839,C00495,2025-06-13,Rugby,7928.48
O003840,C00495,2025-12-26,Rugby,5045.21
O003841,C00495,2024-07-21,Rugby,7175.07
O003842,C00495,2024-06-17,Rugby,7725.9
O003843,C00495,2026-06-06,Rugby,517.68
O003844,C00495,2025-09-20,Rugby,8639.24
O003845,C00495,2025-04-27,Rugby,4050.96
O003846,C00495,2025-09-07,Rugby,1924.92
O003847,C00495,2025-05-09,Rugby,2556.3
O003848,C00495,2026-06-19,Rugby,973.0
O003849,C00495,2025-01-09,Rugby,2430.04
O003850,C00496,2026-01-05,Northampton,2797.67
O003851,C00496,2024-05-31,Northampton,2374.89
O003852,C00496,2025-02-09,Northampton,4582.93
O003853,C00496,2025-08-08,Northampton,231.05
O003854,C00496,2025-10-11,Northampton,1386.18
O003855,C00497,2025-04-04,Birmingham South,5469.41
O003856,C00497,2025-03-03,Birmingham South,5851.45
O003857,C00497,2026-06-02,Birmingham South,6571.47
O003858,C00497,2024-11-28,Birmingham South,1686.44
O003859,C00497,2024-05-26,Birmingham South,9214.63
O003860,C00497,2024-03-10,Birmingham South,3647.07
O003861,C00497,2026-05-12,Birmingham South,2448.06
O003862,C00497,2025-10-18,Birmingham South,2438.52
O003863,C00497,2025-09-05,Birmingham South,1741.96
O003864,C00497,2025-03-29,Birmingham South,8202.47
O003865,C00497,2024-07-20,Birmingham South,6637.63
O003866,C00497,2024-01-20,Birmingham South,4920.95
O003867,C00497,2024-06-27,Birmingham South,8002.13
O003868,C00497,2024-08-14,Birmingham South,2964.08
O003869,C00497,2024-10-10,Birmingham South,3084.71
O003870,C00497,2024-08-23,Birmingham South,4966.61
O003871,C00497,2024-01-23,Birmingham South,4474.78
O003872,C00497,2024-12-21,Birmingham South,298.95
O003873,C00497,2025-02-13,Birmingham South,638.08
O003874,C00497,2026-04-21,Birmingham South,886.05
O003875,C00497,2025-12-26,Birmingham South,1980.84
O003876,C00497,2024-11-28,Birmingham South,6863.64
O003877,C00498,2024-02-10,Birmingham South,7407.38
O003878,C00499,2025-08-23,Leicester,1842.56
O003879,C00499,2026-04-22,Leicester,6509.3
O003880,C00499,2024-09-17,Leicester,3291.36
O003881,C00499,2024-04-22,Leicester,7110.33
O003882,C00499,2024-05-04,Leicester,6464.51
O003883,C00500,2026-05-15,Northampton,3182.58
O003884,C00500,2025-11-03,Northampton,4747.51
O003885,C00500,2024-05-14,Northampton,230.32
O003886,C00500,2025-04-14,Northampton,3925.57
O003887,C00500,2025-09-13,Northampton,10245.6
O003888,C00500,2024-11-09,Northampton,2612.48
O003889,C00500,2025-06-01,Northampton,2765.83
O003890,C00501,2026-01-20,Leicester,460.64
O003891,C00501,2026-01-20,Leicester,4647.28
O003892,C00501,2025-06-21,Leicester,6186.45
O003893,C00501,2025-07-22,Leicester,7853.07
O003894,C00501,2025-03-06,Leicester,15091.04
O003895,C00501,2026-02-15,Leicester,3783.3
O003896,C00501,2024-02-05,Leicester,952.2
O003897,C00501,2026-01-01,Leicester,5215.85
O003898,C00501,2024-06-07,Leicester,4832.96
O003899,C00501,2024-10-16,Leicester,4126.75
O003900,C00501,2024-08-16,Leicester,838.98
O003901,C00501,2024-08-15,Leicester,1269.19
O003902,C00501,2025-09-10,Leicester,9420.09
O003903,C00501,2024-04-15,Leicester,6027.81
O003904,C00501,2025-04-17,Leicester,1544.27
O003905,C00501,2025-05-07,Leicester,7265.15
O003906,C00502,2026-06-08,Birmingham South,7030.87
O003907,C00502,2024-02-16,Birmingham South,6263.78
O003908,C00502,2024-11-06,Birmingham South,1955.54
O003909,C00503,2024-01-17,Nuneaton,957.12
O003910,C00503,2025-06-25,Nuneaton,3482.15
O003911,C00503,2025-12-21,Nuneaton,6739.69
O003912,C00503,2025-12-05,Nuneaton,9150.9
O003913,C00503,2025-05-07,Nuneaton,1695.4
O003914,C00503,2024-09-25,Nuneaton,957.12
O003915,C00503,2026-04-17,Nuneaton,3462.85
O003916,C00503,2025-08-27,Nuneaton,308.04
O003917,C00503,2025-11-12,Nuneaton,9968.41
O003918,C00503,2025-06-16,Nuneaton,4187.56
O003919,C00503,2024-09-11,Nuneaton,6066.25
O003920,C00503,2024-11-16,Nuneaton,4316.04
O003921,C00503,2024-01-19,Nuneaton,7584.33
O003922,C00503,2024-10-04,Nuneaton,5814.68
O003923,C00503,2024-04-12,Nuneaton,6524.05
O003924,C00503,2024-02-27,Nuneaton,368.8
O003925,C00503,2024-09-12,Nuneaton,638.08
O003926,C00503,2024-10-20,Nuneaton,2145.91
O003927,C00503,2026-01-31,Nuneaton,4949.97
O003928,C00503,2025-06-15,Nuneaton,6046.41
O003929,C00503,2024-03-12,Nuneaton,4450.03
O003930,C00503,2025-08-16,Nuneaton,4968.12
O003931,C00503,2026-02-28,Nuneaton,7979.23
O003932,C00503,2025-01-25,Nuneaton,2374.56
O003933,C00503,2025-04-30,Nuneaton,4480.0
O003934,C00503,2024-01-16,Nuneaton,4438.26
O003935,C00503,2024-06-01,Nuneaton,1775.64
O003936,C00503,2026-06-08,Nuneaton,3745.87
O003937,C00503,2026-05-07,Nuneaton,1774.98
O003938,C00504,2024-09-26,Nuneaton,1645.68
O003939,C00504,2025-11-16,Nuneaton,7153.84
O003940,C00504,2026-04-30,Nuneaton,1639.32
O003941,C00504,2026-04-03,Nuneaton,7495.49
O003942,C00504,2025-02-23,Nuneaton,2782.77
O003943,C00504,2024-10-14,Nuneaton,411.42
O003944,C00504,2025-06-12,Nuneaton,884.7
O003945,C00504,2025-10-10,Nuneaton,25.23
O003946,C00504,2024-12-16,Nuneaton,829.04
O003947,C00504,2024-06-09,Nuneaton,6372.22
O003948,C00504,2024-11-15,Nuneaton,4973.75
O003949,C00504,2026-04-06,Nuneaton,6530.58
O003950,C00504,2024-03-11,Nuneaton,548.56
O003951,C00504,2024-09-25,Nuneaton,3418.9
O003952,C00504,2024-05-08,Nuneaton,5877.0
O003953,C00504,2024-10-02,Nuneaton,2184.75
O003954,C00504,2024-01-28,Nuneaton,4129.98
O003955,C00504,2024-09-21,Nuneaton,9449.32
O003956,C00504,2025-09-15,Nuneaton,829.04
O003957,C00505,2024-11-03,Binley (Coventry),1767.35
O003958,C00505,2024-01-18,Binley (Coventry),3031.32
O003959,C00505,2024-08-27,Binley (Coventry),1865.34
O003960,C00505,2024-02-16,Binley (Coventry),3404.43
O003961,C00505,2025-12-02,Binley (Coventry),122.01
O003962,C00505,2025-06-30,Binley (Coventry),4977.38
O003963,C00505,2024-02-08,Binley (Coventry),6721.08
O003964,C00506,2025-06-04,Birmingham South,4285.85
O003965,C00506,2026-04-07,Birmingham South,271.9
O003966,C00506,2025-04-11,Birmingham South,7578.65
O003967,C00506,2025-08-10,Birmingham South,4859.6
O003968,C00506,2025-06-24,Birmingham South,147.45
O003969,C00506,2025-03-28,Birmingham South,3340.82
O003970,C00506,2026-05-02,Birmingham South,2168.28
O003971,C00506,2025-09-22,Birmingham South,221.28
O003972,C00506,2024-10-01,Birmingham South,2530.46
O003973,C00506,2025-03-09,Birmingham South,8854.41
O003974,C00506,2025-01-18,Birmingham South,4554.28
O003975,C00506,2026-03-05,Birmingham South,603.96
O003976,C00506,2026-01-14,Birmingham South,533.17
O003977,C00506,2024-11-14,Birmingham South,6856.64
O003978,C00509,2026-05-16,Birmingham South,10176.83
O003979,C00509,2025-04-09,Birmingham South,356.37
O003980,C00509,2024-09-04,Birmingham South,7342.56
O003981,C00509,2025-02-03,Birmingham South,7505.54
O003982,C00509,2025-05-04,Birmingham South,3287.2
O003983,C00509,2024-05-08,Birmingham South,924.2
O003984,C00509,2025-02-01,Birmingham South,3878.5
O003985,C00509,2025-07-24,Birmingham South,7656.01
O003986,C00510,2025-11-09,Rugby,6216.96
O003987,C00511,2025-02-11,Northampton,4362.91
O003988,C00511,2025-02-02,Northampton,271.9
O003989,C00511,2025-11-13,Northampton,838.76
O003990,C00511,2025-11-14,Northampton,1342.11
O003991,C00511,2025-03-10,Northampton,481.23
O003992,C00511,2026-05-16,Northampton,8248.61
O003993,C00511,2024-03-30,Northampton,6542.74
O003994,C00511,2024-05-23,Northampton,4534.36
O003995,C00511,2026-05-02,Northampton,9607.14
O003996,C00511,2025-11-21,Northampton,3266.37
O003997,C00511,2025-06-25,Northampton,2856.6
O003998,C00511,2025-10-05,Northampton,4224.87
O003999,C00511,2026-01-12,Northampton,6663.9
O004000,C00512,2026-04-21,Nuneaton,1761.94
O004001,C00512,2024-06-08,Nuneaton,2304.7
O004002,C00512,2025-09-14,Nuneaton,2817.09
O004003,C00512,2025-10-02,Nuneaton,7655.63
O004004,C00512,2024-08-18,Nuneaton,7099.88
O004005,C00512,2024-06-01,Nuneaton,6779.29
O004006,C00512,2025-04-17,Nuneaton,7905.3
O004007,C00512,2025-02-28,Nuneaton,3660.98
O004008,C00512,2026-03-31,Nuneaton,4161.69
O004009,C00512,2024-03-17,Nuneaton,4833.03
O004010,C00512,2025-09-11,Nuneaton,7997.06
O004011,C00512,2026-02-28,Nuneaton,8718.69
O004012,C00512,2024-02-23,Nuneaton,2533.87
O004013,C00512,2025-12-05,Nuneaton,2570.74
O004014,C00512,2024-08-29,Nuneaton,3375.59
O004015,C00512,2024-05-29,Nuneaton,1458.56
O004016,C00512,2025-07-02,Nuneaton,1475.2
O004017,C00512,2024-11-23,Nuneaton,10230.2
O004018,C00512,2026-02-27,Nuneaton,4465.08
O004019,C00512,2025-09-08,Nuneaton,5574.57
O004020,C00512,2025-07-31,Nuneaton,3091.98
O004021,C00513,2025-02-04,Leicester,5834.82
O004022,C00513,2025-10-30,Leicester,6585.28
O004023,C00513,2024-07-29,Leicester,3910.37
O004024,C00513,2024-02-13,Leicester,1894.56
O004025,C00514,2025-06-07,Northampton,2868.44
O004026,C00514,2025-11-30,Northampton,8050.98
O004027,C00514,2025-07-11,Northampton,1780.91
O004028,C00514,2024-03-06,Northampton,8624.88
O004029,C00514,2025-03-23,Northampton,4106.13
O004030,C00515,2024-12-27,Binley (Coventry),1542.38
O004031,C00515,2026-06-25,Binley (Coventry),4095.64
O004032,C00516,2024-05-11,Northampton,2946.66
O004033,C00516,2024-01-11,Northampton,4565.77
O004034,C00516,2025-12-23,Northampton,1953.16
O004035,C00516,2024-07-21,Northampton,7133.07
O004036,C00516,2026-05-19,Northampton,7366.59
O004037,C00516,2025-09-18,Northampton,3518.03
O004038,C00516,2026-05-28,Northampton,1425.48
O004039,C00516,2024-10-12,Northampton,3675.87
O004040,C00516,2025-02-04,Northampton,5967.63
O004041,C00516,2024-10-24,Northampton,2570.12
O004042,C00516,2025-02-20,Northampton,3340.79
O004043,C00516,2024-01-04,Northampton,6915.57
O004044,C00516,2025-08-09,Northampton,3892.19
O004045,C00516,2025-01-16,Northampton,1542.03
O004046,C00516,2025-11-07,Northampton,8129.27
O004047,C00516,2024-08-28,Northampton,3714.24
O004048,C00516,2025-02-18,Northampton,2319.27
O004049,C00516,2025-01-07,Northampton,390.52
O004050,C00516,2024-03-30,Northampton,1084.71
O004051,C00516,2026-03-05,Northampton,2643.13
O004052,C00516,2025-12-03,Northampton,7872.0
O004053,C00516,2025-02-15,Northampton,552.15
O004054,C00516,2025-03-31,Northampton,2363.94
O004055,C00516,2025-01-02,Northampton,12258.99
O004056,C00517,2025-01-11,Birmingham South,3662.26
O004057,C00517,2026-06-19,Birmingham South,4784.39
O004058,C00517,2025-02-20,Birmingham South,4922.98
O004059,C00517,2026-03-15,Birmingham South,6336.2
O004060,C00517,2025-02-25,Birmingham South,4718.27
O004061,C00517,2026-02-24,Birmingham South,1586.13
O004062,C00517,2024-01-01,Birmingham South,12418.04
O004063,C00517,2026-06-18,Birmingham South,1838.96
O004064,C00517,2026-03-06,Birmingham South,4150.78
O004065,C00517,2026-03-06,Birmingham South,6545.42
O004066,C00517,2025-11-28,Birmingham South,1355.92
O004067,C00517,2025-10-12,Birmingham South,9564.3
O004068,C00517,2024-04-18,Birmingham South,1164.56
O004069,C00517,2026-01-18,Birmingham South,11064.49
O004070,C00517,2025-12-13,Birmingham South,9725.17
O004071,C00517,2026-02-05,Birmingham South,10592.17
O004072,C00517,2025-06-08,Birmingham South,5651.07
O004073,C00517,2025-02-09,Birmingham South,4681.11
O004074,C00517,2025-10-22,Birmingham South,1523.52
O004075,C00517,2025-05-23,Birmingham South,10070.63
O004076,C00517,2026-06-09,Birmingham South,3968.99
O004077,C00517,2025-08-18,Birmingham South,2813.18
O004078,C00517,2025-10-17,Birmingham South,5536.35
O004079,C00517,2025-08-04,Birmingham South,1347.19
O004080,C00518,2025-09-17,Leicester,11510.7
O004081,C00518,2025-03-15,Leicester,7022.94
O004082,C00518,2025-11-19,Leicester,7928.5
O004083,C00518,2025-06-22,Leicester,2543.41
O004084,C00518,2024-02-28,Leicester,7205.31
O004085,C00518,2026-06-20,Leicester,276.46
O004086,C00518,2025-05-18,Leicester,7028.44
O004087,C00518,2024-10-16,Leicester,1288.35
O004088,C00518,2025-02-22,Leicester,7608.89
O004089,C00518,2024-03-30,Leicester,2231.01
O004090,C00518,2024-07-19,Leicester,4694.8
O004091,C00518,2026-04-08,Leicester,504.6
O004092,C00518,2025-04-06,Leicester,1677.55
O004093,C00518,2024-05-23,Leicester,4845.44
O004094,C00518,2024-03-17,Leicester,6092.38
O004095,C00518,2024-09-05,Leicester,2343.04
O004096,C00518,2024-02-07,Leicester,641.64
O004097,C00518,2025-04-26,Leicester,4379.28
O004098,C00518,2025-07-31,Leicester,2345.28
O004099,C00518,2025-07-18,Leicester,6896.87
O004100,C00518,2024-01-31,Leicester,5678.32
O004101,C00518,2025-10-26,Leicester,1448.59
O004102,C00518,2025-01-30,Leicester,1698.76
O004103,C00519,2024-06-19,Binley (Coventry),1116.64
O004104,C00520,2025-05-25,Binley (Coventry),4459.47
O004105,C00520,2025-05-14,Binley (Coventry),9066.33
O004106,C00520,2024-02-06,Binley (Coventry),924.12
O004107,C00520,2025-12-11,Binley (Coventry),2375.76
O004108,C00520,2025-03-10,Binley (Coventry),5371.57
O004109,C00520,2025-11-23,Binley (Coventry),363.88
O004110,C00520,2025-04-13,Binley (Coventry),5296.45
O004111,C00520,2024-06-25,Binley (Coventry),1686.44
O004112,C00520,2025-08-21,Binley (Coventry),2426.26
O004113,C00520,2025-04-13,Binley (Coventry),4906.14
O004114,C00520,2025-07-18,Binley (Coventry),4911.43
O004115,C00520,2026-01-22,Binley (Coventry),2911.4
O004116,C00521,2026-05-20,Nuneaton,2510.49
O004117,C00521,2025-03-03,Nuneaton,460.64
O004118,C00521,2025-07-26,Nuneaton,4565.93
O004119,C00521,2025-10-30,Nuneaton,5976.68
O004120,C00521,2025-09-27,Nuneaton,6283.35
O004121,C00521,2025-02-13,Nuneaton,1429.68
O004122,C00521,2024-03-22,Nuneaton,3364.64
O004123,C00521,2024-10-25,Nuneaton,6511.71
O004124,C00522,2026-05-14,Rugby,7101.73
O004125,C00522,2026-04-16,Rugby,7361.87
O004126,C00522,2025-04-21,Rugby,4673.45
O004127,C00522,2025-03-28,Rugby,4193.8
O004128,C00522,2024-10-06,Rugby,4081.86
O004129,C00522,2025-09-21,Rugby,8415.36
O004130,C00522,2025-06-18,Rugby,4193.8
O004131,C00522,2024-05-19,Rugby,6761.43
O004132,C00522,2024-01-28,Rugby,697.55
O004133,C00522,2026-06-05,Rugby,4418.35
O004134,C00522,2026-01-16,Rugby,5744.42
O004135,C00522,2024-11-08,Rugby,6314.64
O004136,C00522,2025-06-20,Rugby,1828.65
O004137,C00522,2024-05-16,Rugby,7712.96
O004138,C00522,2024-03-28,Rugby,4671.99
O004139,C00522,2025-12-09,Rugby,6427.2
O004140,C00522,2025-04-23,Rugby,291.14
O004141,C00522,2025-04-27,Rugby,5593.48
O004142,C00522,2025-08-15,Rugby,6562.21
O004143,C00522,2025-10-25,Rugby,2193.36
O004144,C00522,2024-04-03,Rugby,1873.59
O004145,C00522,2024-01-01,Rugby,2828.96
O004146,C00522,2024-02-22,Rugby,3427.92
O004147,C00523,2024-02-19,Northampton,5010.09
O004148,C00524,2024-01-13,Rugby,6063.96
O004149,C00524,2025-10-01,Rugby,12489.17
O004150,C00524,2025-09-01,Rugby,2891.77
O004151,C00524,2025-11-10,Rugby,5260.64
O004152,C00524,2024-10-18,Rugby,1155.49
O004153,C00524,2025-03-27,Rugby,4498.7
O004154,C00524,2024-09-01,Rugby,9017.15
O004155,C00524,2026-02-28,Rugby,7304.88
O004156,C00525,2026-03-30,Binley (Coventry),5928.24
O004157,C00525,2024-03-21,Binley (Coventry),4705.71
O004158,C00525,2024-08-04,Binley (Coventry),2607.26
O004159,C00525,2025-03-30,Binley (Coventry),6833.06
O004160,C00525,2025-07-25,Binley (Coventry),4978.48
O004161,C00525,2026-01-24,Binley (Coventry),6640.14
O004162,C00525,2024-09-13,Binley (Coventry),12045.53
O004163,C00525,2024-08-15,Binley (Coventry),4961.07
O004164,C00525,2025-02-25,Binley (Coventry),1078.14
O004165,C00525,2024-02-23,Binley (Coventry),3722.67
O004166,C00525,2026-06-24,Binley (Coventry),2707.93
O004167,C00525,2024-06-07,Binley (Coventry),3170.0
O004168,C00525,2026-05-21,Binley (Coventry),3759.82
O004169,C00527,2024-06-05,Northampton,5579.17
O004170,C00528,2024-09-25,Binley (Coventry),7573.09
O004171,C00528,2024-12-18,Binley (Coventry),2442.18
O004172,C00529,2025-08-26,Birmingham South,8371.99
O004173,C00529,2026-06-23,Birmingham South,1542.76
O004174,C00529,2025-09-17,Birmingham South,3456.1
O004175,C00529,2025-03-01,Birmingham South,1139.93
O004176,C00529,2025-09-08,Birmingham South,4786.35
O004177,C00529,2025-01-20,Birmingham South,976.86
O004178,C00529,2024-06-05,Birmingham South,3831.72
O004179,C00529,2024-09-05,Birmingham South,5388.01
O004180,C00529,2025-02-23,Birmingham South,4540.03
O004181,C00529,2024-12-09,Birmingham South,4292.64
O004182,C00529,2025-12-24,Birmingham South,4067.74
O004183,C00529,2024-09-11,Birmingham South,2057.1
O004184,C00529,2025-11-22,Birmingham South,4048.19
O004185,C00529,2025-07-03,Birmingham South,4397.86
O004186,C00530,2025-07-10,Birmingham South,3427.92
O004187,C00531,2025-03-02,Rugby,996.5
O004188,C00532,2024-08-25,Birmingham South,3664.76
O004189,C00532,2024-01-30,Birmingham South,7605.98
O004190,C00532,2024-06-29,Birmingham South,3391.71
O004191,C00532,2025-01-25,Birmingham South,10116.16
O004192,C00532,2026-01-01,Birmingham South,6086.66
O004193,C00532,2026-06-23,Birmingham South,498.25
O004194,C00532,2024-02-15,Birmingham South,2036.94
O004195,C00532,2026-04-14,Birmingham South,4771.68
O004196,C00532,2026-06-07,Birmingham South,5797.81
O004197,C00532,2025-07-12,Birmingham South,3149.18
O004198,C00532,2025-06-25,Birmingham South,6074.77
O004199,C00532,2025-04-04,Birmingham South,7450.29
O004200,C00532,2026-04-23,Birmingham South,3885.84
O004201,C00532,2025-05-06,Birmingham South,2781.4
O004202,C00533,2024-02-27,Nuneaton,6265.78
O004203,C00533,2024-08-11,Nuneaton,233.05
O004204,C00533,2026-03-05,Nuneaton,7605.93
O004205,C00533,2026-04-15,Nuneaton,2383.82
O004206,C00533,2024-12-05,Nuneaton,3796.21
O004207,C00533,2026-01-13,Nuneaton,6724.8
O004208,C00533,2025-10-26,Nuneaton,100.92
O004209,C00533,2024-04-16,Nuneaton,6952.58
O004210,C00533,2025-10-14,Nuneaton,6692.62
O004211,C00533,2025-02-04,Nuneaton,5072.24
O004212,C00533,2025-11-18,Nuneaton,4866.47
O004213,C00533,2024-07-10,Nuneaton,1999.05
O004214,C00533,2024-10-17,Nuneaton,6384.95
O004215,C00534,2024-06-12,Rugby,10028.66
O004216,C00534,2024-07-30,Rugby,610.05
O004217,C00534,2026-01-05,Rugby,1472.4
O004218,C00534,2025-08-12,Rugby,7237.18
O004219,C00534,2025-07-11,Rugby,5547.96
O004220,C00534,2025-10-01,Rugby,1793.7
O004221,C00534,2026-03-04,Rugby,4336.56
O004222,C00534,2025-11-20,Rugby,186.44
O004223,C00534,2025-01-09,Rugby,2933.51
O004224,C00534,2024-11-29,Rugby,9780.52
O004225,C00534,2026-02-24,Rugby,6657.06
O004226,C00535,2025-08-04,Binley (Coventry),4522.92
O004227,C00535,2024-11-27,Binley (Coventry),2372.34
O004228,C00535,2025-07-30,Binley (Coventry),971.0
O004229,C00535,2024-11-03,Binley (Coventry),7055.35
O004230,C00535,2024-06-13,Binley (Coventry),2145.61
O004231,C00535,2025-04-09,Binley (Coventry),7387.74
O004232,C00535,2025-10-06,Binley (Coventry),1867.8
O004233,C00535,2024-10-29,Binley (Coventry),2061.67
O004234,C00535,2025-04-29,Binley (Coventry),5154.9
