order_line_id,order_id,product_id,quantity,unit_price,line_total
OL012891,O004330,P0025,14,97.63,1366.82
OL012892,O004330,P0024,19,145.57,2765.83
OL012893,O004330,P0014,8,160.41,1283.28
OL012894,O004330,P0030,6,98.61,591.66
OL012895,O004330,P0023,2,103.63,207.26
OL012896,O004331,P0019,17,238.63,4056.71
OL012897,O004332,P0017,5,154.02,770.1
OL012898,O004332,P0009,14,118.79,1663.06
OL012899,O004332,P0020,16,205.71,3291.36
OL012900,O004333,P0018,14,112.72,1578.08
OL012901,O004333,P0015,6,242.75,1456.5
OL012902,O004333,P0028,20,230.32,4606.4
OL012903,O004334,P0002,10,240.92,2409.2
OL012904,O004334,P0028,9,230.32,2072.88
OL012905,O004334,P0016,11,190.44,2094.84
OL012906,O004335,P0015,16,242.75,3884.0
OL012907,O004335,P0005,13,79.76,1036.88
OL012908,O004335,P0014,12,160.41,1924.92
OL012909,O004336,P0003,17,122.01,2074.17
OL012910,O004336,P0025,6,97.63,585.78
OL012911,O004336,P0020,17,205.71,3497.07
OL012912,O004337,P0019,1,238.63,238.63
OL012913,O004337,P0009,2,118.79,237.58
OL012914,O004337,P0016,7,190.44,1333.08
OL012915,O004337,P0012,10,165.07,1650.7
OL012916,O004338,P0025,2,97.63,195.26
OL012917,O004338,P0005,6,79.76,478.56
OL012918,O004339,P0013,8,90.97,727.76
OL012919,O004339,P0020,2,205.71,411.42
OL012920,O004340,P0028,13,230.32,2994.16
OL012921,O004340,P0024,9,145.57,1310.13
OL012922,O004341,P0031,12,46.61,559.32
OL012923,O004341,P0030,15,98.61,1479.15
OL012924,O004342,P0001,2,135.95,271.9
OL012925,O004342,P0020,15,205.71,3085.65
OL012926,O004343,P0025,13,97.63,1269.19
OL012927,O004343,P0002,8,240.92,1927.36
OL012928,O004343,P0024,11,145.57,1601.27
OL012929,O004344,P0017,5,154.02,770.1
OL012930,O004344,P0011,9,99.65,896.85
OL012931,O004344,P0005,15,79.76,1196.4
OL012932,O004344,P0021,13,205.03,2665.39
OL012933,O004345,P0012,18,165.07,2971.26
OL012934,O004345,P0004,7,49.15,344.05
OL012935,O004345,P0005,16,79.76,1276.16
OL012936,O004345,P0011,19,99.65,1893.35
OL012937,O004346,P0002,12,240.92,2891.04
OL012938,O004347,P0013,14,90.97,1273.58
OL012939,O004347,P0024,20,145.57,2911.4
OL012940,O004348,P0005,14,79.76,1116.64
OL012941,O004348,P0016,8,190.44,1523.52
OL012942,O004349,P0005,12,79.76,957.12
OL012943,O004349,P0018,13,112.72,1465.36
OL012944,O004349,P0031,6,46.61,279.66
OL012945,O004350,P0008,8,184.05,1472.4
OL012946,O004350,P0015,16,242.75,3884.0
OL012947,O004350,P0005,6,79.76,478.56
OL012948,O004350,P0029,6,231.05,1386.3
OL012949,O004350,P0026,11,209.69,2306.59
OL012950,O004351,P0023,2,103.63,207.26
OL012951,O004351,P0016,1,190.44,190.44
OL012952,O004352,P0024,1,145.57,145.57
OL012953,O004352,P0015,9,242.75,2184.75
OL012954,O004353,P0008,7,184.05,1288.35
OL012955,O004353,P0029,4,231.05,924.2
OL012956,O004354,P0005,12,79.76,957.12
OL012957,O004355,P0029,1,231.05,231.05
OL012958,O004355,P0018,9,112.72,1014.48
OL012959,O004355,P0021,15,205.03,3075.45
OL012960,O004355,P0030,8,98.61,788.88
OL012961,O004356,P0019,17,238.63,4056.71
OL012962,O004357,P0018,13,112.72,1465.36
OL012963,O004357,P0001,10,135.95,1359.5
OL012964,O004357,P0029,12,231.05,2772.6
OL012965,O004357,P0021,12,205.03,2460.36
OL012966,O004358,P0024,5,145.57,727.85
OL012967,O004358,P0027,4,86.28,345.12
OL012968,O004358,P0023,12,103.63,1243.56
OL012969,O004359,P0026,6,209.69,1258.14
OL012970,O004359,P0008,14,184.05,2576.7
OL012971,O004359,P0015,10,242.75,2427.5
OL012972,O004359,P0020,1,205.71,205.71
OL012973,O004359,P0022,11,176.81,1944.91
OL012974,O004360,P0021,15,205.03,3075.45
OL012975,O004360,P0027,7,86.28,603.96
OL012976,O004361,P0009,5,118.79,593.95
OL012977,O004361,P0024,17,145.57,2474.69
OL012978,O004362,P0021,19,205.03,3895.57
OL012979,O004362,P0026,2,209.69,419.38
OL012980,O004363,P0015,7,242.75,1699.25
OL012981,O004363,P0020,7,205.71,1439.97
OL012982,O004363,P0030,3,98.61,295.83
OL012983,O004363,P0022,12,176.81,2121.72
OL012984,O004363,P0017,1,154.02,154.02
OL012985,O004364,P0004,17,49.15,835.55
OL012986,O004364,P0020,12,205.71,2468.52
OL012987,O004365,P0027,12,86.28,1035.36
OL012988,O004365,P0022,3,176.81,530.43
OL012989,O004365,P0014,1,160.41,160.41
OL012990,O004365,P0031,5,46.61,233.05
OL012991,O004365,P0012,11,165.07,1815.77
OL012992,O004366,P0013,15,90.97,1364.55
OL012993,O004367,P0016,10,190.44,1904.4
OL012994,O004367,P0014,19,160.41,3047.79
OL012995,O004367,P0003,19,122.01,2318.19
OL012996,O004368,P0014,12,160.41,1924.92
OL012997,O004368,P0008,20,184.05,3681.0
OL012998,O004368,P0005,3,79.76,239.28
OL012999,O004368,P0018,1,112.72,112.72
OL013000,O004368,P0019,8,238.63,1909.04
OL013001,O004369,P0006,16,73.76,1180.16
OL013002,O004369,P0010,13,25.23,327.99
OL013003,O004369,P0005,6,79.76,478.56
OL013004,O004370,P0011,12,99.65,1195.8
OL013005,O004371,P0008,10,184.05,1840.5
OL013006,O004371,P0030,7,98.61,690.27
OL013007,O004371,P0022,19,176.81,3359.39
OL013008,O004371,P0015,14,242.75,3398.5
OL013009,O004372,P0020,1,205.71,205.71
OL013010,O004372,P0009,7,118.79,831.53
OL013011,O004372,P0011,18,99.65,1793.7
OL013012,O004372,P0030,19,98.61,1873.59
OL013013,O004372,P0010,12,25.23,302.76
OL013014,O004373,P0014,12,160.41,1924.92
OL013015,O004373,P0012,7,165.07,1155.49
OL013016,O004373,P0025,3,97.63,292.89
OL013017,O004374,P0017,16,154.02,2464.32
OL013018,O004375,P0002,5,240.92,1204.6
OL013019,O004376,P0001,5,135.95,679.75
OL013020,O004377,P0031,13,46.61,605.93
OL013021,O004377,P0007,8,137.14,1097.12
OL013022,O004377,P0013,6,90.97,545.82
OL013023,O004377,P0022,12,176.81,2121.72
OL013024,O004378,P0022,6,176.81,1060.86
OL013025,O004378,P0026,6,209.69,1258.14
OL013026,O004378,P0015,7,242.75,1699.25
OL013027,O004378,P0007,10,137.14,1371.4
OL013028,O004379,P0009,3,118.79,356.37
OL013029,O004379,P0019,14,238.63,3340.82
OL013030,O004379,P0007,13,137.14,1782.82
OL013031,O004379,P0020,1,205.71,205.71
OL013032,O004380,P0019,4,238.63,954.52
OL013033,O004381,P0001,13,135.95,1767.35
OL013034,O004381,P0010,1,25.23,25.23
OL013035,O004381,P0018,15,112.72,1690.8
OL013036,O004381,P0017,7,154.02,1078.14
OL013037,O004381,P0014,5,160.41,802.05
OL013038,O004382,P0010,15,25.23,378.45
OL013039,O004382,P0030,18,98.61,1774.98
OL013040,O004382,P0025,19,97.63,1854.97
OL013041,O004383,P0022,17,176.81,3005.77
OL013042,O004383,P0016,12,190.44,2285.28
OL013043,O004384,P0021,3,205.03,615.09
OL013044,O004384,P0031,16,46.61,745.76
OL013045,O004384,P0009,14,118.79,1663.06
OL013046,O004385,P0026,20,209.69,4193.8
OL013047,O004386,P0020,7,205.71,1439.97
OL013048,O004387,P0030,14,98.61,1380.54
OL013049,O004388,P0021,4,205.03,820.12
OL013050,O004388,P0031,1,46.61,46.61
OL013051,O004388,P0018,10,112.72,1127.2
OL013052,O004389,P0027,14,86.28,1207.92
OL013053,O004389,P0008,14,184.05,2576.7
OL013054,O004389,P0023,19,103.63,1968.97
OL013055,O004389,P0009,10,118.79,1187.9
OL013056,O004390,P0026,8,209.69,1677.52
OL013057,O004390,P0007,18,137.14,2468.52
OL013058,O004390,P0023,15,103.63,1554.45
OL013059,O004390,P0031,18,46.61,838.98
OL013060,O004391,P0024,11,145.57,1601.27
OL013061,O004392,P0031,13,46.61,605.93
OL013062,O004392,P0019,14,238.63,3340.82
OL013063,O004392,P0001,12,135.95,1631.4
OL013064,O004392,P0022,3,176.81,530.43
OL013065,O004392,P0011,18,99.65,1793.7
OL013066,O004393,P0018,15,112.72,1690.8
OL013067,O004393,P0026,15,209.69,3145.35
OL013068,O004393,P0029,3,231.05,693.15
OL013069,O004393,P0010,19,25.23,479.37
OL013070,O004394,P0012,13,165.07,2145.91
OL013071,O004394,P0002,17,240.92,4095.64
OL013072,O004394,P0020,11,205.71,2262.81
OL013073,O004395,P0017,13,154.02,2002.26
OL013074,O004395,P0002,6,240.92,1445.52
OL013075,O004396,P0002,2,240.92,481.84
OL013076,O004396,P0005,17,79.76,1355.92
OL013077,O004396,P0008,19,184.05,3496.95
OL013078,O004397,P0010,8,25.23,201.84
OL013079,O004397,P0025,12,97.63,1171.56
OL013080,O004398,P0013,6,90.97,545.82
OL013081,O004398,P0020,4,205.71,822.84
OL013082,O004398,P0011,12,99.65,1195.8
OL013083,O004398,P0006,13,73.76,958.88
OL013084,O004398,P0004,2,49.15,98.3
OL013085,O004399,P0017,3,154.02,462.06
OL013086,O004399,P0015,1,242.75,242.75
OL013087,O004400,P0002,14,240.92,3372.88
OL013088,O004400,P0007,20,137.14,2742.8
OL013089,O004400,P0011,10,99.65,996.5
OL013090,O004400,P0028,13,230.32,2994.16
OL013091,O004400,P0010,14,25.23,353.22
OL013092,O004401,P0015,19,242.75,4612.25
OL013093,O004401,P0009,4,118.79,475.16
OL013094,O004401,P0014,3,160.41,481.23
OL013095,O004402,P0006,6,73.76,442.56
OL013096,O004403,P0002,19,240.92,4577.48
OL013097,O004403,P0025,13,97.63,1269.19
OL013098,O004403,P0008,11,184.05,2024.55
OL013099,O004404,P0026,3,209.69,629.07
OL013100,O004404,P0014,19,160.41,3047.79
OL013101,O004404,P0023,2,103.63,207.26
OL013102,O004404,P0017,2,154.02,308.04
OL013103,O004404,P0030,10,98.61,986.1
OL013104,O004405,P0017,7,154.02,1078.14
OL013105,O004405,P0020,7,205.71,1439.97
OL013106,O004405,P0008,12,184.05,2208.6
OL013107,O004406,P0014,4,160.41,641.64
OL013108,O004406,P0023,8,103.63,829.04
OL013109,O004406,P0022,17,176.81,3005.77
OL013110,O004406,P0013,11,90.97,1000.67
OL013111,O004406,P0001,11,135.95,1495.45
OL013112,O004407,P0025,1,97.63,97.63
OL013113,O004408,P0011,17,99.65,1694.05
OL013114,O004408,P0026,1,209.69,209.69
OL013115,O004408,P0028,4,230.32,921.28
OL013116,O004408,P0016,1,190.44,190.44
OL013117,O004408,P0007,3,137.14,411.42
OL013118,O004409,P0026,15,209.69,3145.35
OL013119,O004409,P0012,4,165.07,660.28
OL013120,O004409,P0028,18,230.32,4145.76
OL013121,O004410,P0018,3,112.72,338.16
OL013122,O004410,P0002,20,240.92,4818.4
OL013123,O004410,P0013,10,90.97,909.7
OL013124,O004411,P0025,13,97.63,1269.19
OL013125,O004411,P0019,12,238.63,2863.56
OL013126,O004411,P0004,2,49.15,98.3
OL013127,O004411,P0007,12,137.14,1645.68
OL013128,O004411,P0030,11,98.61,1084.71
OL013129,O004412,P0004,19,49.15,933.85
OL013130,O004412,P0022,8,176.81,1414.48
OL013131,O004412,P0027,19,86.28,1639.32
OL013132,O004412,P0024,14,145.57,2037.98
OL013133,O004412,P0026,18,209.69,3774.42
OL013134,O004413,P0017,14,154.02,2156.28
OL013135,O004414,P0003,1,122.01,122.01
OL013136,O004414,P0016,10,190.44,1904.4
OL013137,O004414,P0001,20,135.95,2719.0
OL013138,O004414,P0018,5,112.72,563.6
OL013139,O004415,P0023,18,103.63,1865.34
OL013140,O004415,P0006,12,73.76,885.12
OL013141,O004416,P0030,14,98.61,1380.54
OL013142,O004416,P0023,3,103.63,310.89
OL013143,O004416,P0004,5,49.15,245.75
OL013144,O004416,P0020,19,205.71,3908.49
OL013145,O004417,P0027,3,86.28,258.84
OL013146,O004417,P0005,7,79.76,558.32
OL013147,O004418,P0012,19,165.07,3136.33
OL013148,O004418,P0006,9,73.76,663.84
OL013149,O004418,P0031,2,46.61,93.22
OL013150,O004418,P0005,2,79.76,159.52
OL013151,O004418,P0002,7,240.92,1686.44
OL013152,O004419,P0030,16,98.61,1577.76
OL013153,O004420,P0017,13,154.02,2002.26
OL013154,O004420,P0018,5,112.72,563.6
OL013155,O004420,P0012,15,165.07,2476.05
OL013156,O004421,P0001,6,135.95,815.7
OL013157,O004421,P0013,14,90.97,1273.58
OL013158,O004421,P0004,5,49.15,245.75
OL013159,O004421,P0003,2,122.01,244.02
OL013160,O004421,P0023,8,103.63,829.04
OL013161,O004422,P0019,3,238.63,715.89
OL013162,O004422,P0027,14,86.28,1207.92
OL013163,O004422,P0012,11,165.07,1815.77
OL013164,O004422,P0031,16,46.61,745.76
OL013165,O004423,P0006,4,73.76,295.04
OL013166,O004424,P0014,18,160.41,2887.38
OL013167,O004424,P0002,3,240.92,722.76
OL013168,O004424,P0027,4,86.28,345.12
OL013169,O004424,P0021,5,205.03,1025.15
OL013170,O004424,P0003,8,122.01,976.08
OL013171,O004425,P0008,10,184.05,1840.5
OL013172,O004425,P0004,11,49.15,540.65
OL013173,O004426,P0018,20,112.72,2254.4
OL013174,O004426,P0022,4,176.81,707.24
OL013175,O004426,P0023,1,103.63,103.63
OL013176,O004426,P0017,19,154.02,2926.38
OL013177,O004427,P0021,13,205.03,2665.39
OL013178,O004427,P0004,18,49.15,884.7
OL013179,O004427,P0019,2,238.63,477.26
OL013180,O004427,P0025,10,97.63,976.3
OL013181,O004428,P0012,6,165.07,990.42
OL013182,O004429,P0005,2,79.76,159.52
OL013183,O004430,P0026,1,209.69,209.69
OL013184,O004430,P0014,17,160.41,2726.97
OL013185,O004431,P0026,18,209.69,3774.42
OL013186,O004431,P0009,1,118.79,118.79
OL013187,O004431,P0025,9,97.63,878.67
OL013188,O004431,P0004,9,49.15,442.35
OL013189,O004432,P0027,3,86.28,258.84
OL013190,O004432,P0002,20,240.92,4818.4
OL013191,O004432,P0029,16,231.05,3696.8
OL013192,O004432,P0018,4,112.72,450.88
OL013193,O004433,P0019,1,238.63,238.63
OL013194,O004433,P0029,13,231.05,3003.65
OL013195,O004433,P0012,1,165.07,165.07
OL013196,O004434,P0027,2,86.28,172.56
OL013197,O004434,P0030,14,98.61,1380.54
OL013198,O004434,P0017,5,154.02,770.1
OL013199,O004435,P0009,20,118.79,2375.8
OL013200,O004435,P0011,18,99.65,1793.7
OL013201,O004435,P0013,8,90.97,727.76
OL013202,O004435,P0014,20,160.41,3208.2
OL013203,O004436,P0030,2,98.61,197.22
OL013204,O004436,P0027,16,86.28,1380.48
OL013205,O004436,P0012,9,165.07,1485.63
OL013206,O004436,P0019,5,238.63,1193.15
OL013207,O004436,P0021,20,205.03,4100.6
OL013208,O004437,P0010,5,25.23,126.15
OL013209,O004438,P0022,15,176.81,2652.15
OL013210,O004438,P0001,15,135.95,2039.25
OL013211,O004438,P0010,14,25.23,353.22
OL013212,O004438,P0020,6,205.71,1234.26
OL013213,O004438,P0012,11,165.07,1815.77
OL013214,O004439,P0022,18,176.81,3182.58
OL013215,O004439,P0025,10,97.63,976.3
OL013216,O004440,P0025,20,97.63,1952.6
OL013217,O004440,P0013,12,90.97,1091.64
OL013218,O004440,P0020,7,205.71,1439.97
OL013219,O004440,P0003,2,122.01,244.02
OL013220,O004441,P0031,5,46.61,233.05
OL013221,O004441,P0028,17,230.32,3915.44
OL013222,O004441,P0010,13,25.23,327.99
OL013223,O004441,P0016,4,190.44,761.76
OL013224,O004442,P0022,17,176.81,3005.77
OL013225,O004442,P0023,11,103.63,1139.93
OL013226,O004442,P0013,19,90.97,1728.43
OL013227,O004443,P0025,13,97.63,1269.19
OL013228,O004444,P0017,13,154.02,2002.26
OL013229,O004444,P0005,18,79.76,1435.68
OL013230,O004444,P0009,20,118.79,2375.8
OL013231,O004444,P0026,14,209.69,2935.66
OL013232,O004444,P0031,16,46.61,745.76
OL013233,O004445,P0004,13,49.15,638.95
OL013234,O004446,P0006,16,73.76,1180.16
OL013235,O004446,P0027,10,86.28,862.8
OL013236,O004446,P0016,2,190.44,380.88
OL013237,O004446,P0024,6,145.57,873.42
OL013238,O004447,P0027,5,86.28,431.4
OL013239,O004447,P0030,7,98.61,690.27
OL013240,O004447,P0016,3,190.44,571.32
OL013241,O004448,P0011,9,99.65,896.85
OL013242,O004448,P0005,6,79.76,478.56
OL013243,O004449,P0005,13,79.76,1036.88
OL013244,O004449,P0011,2,99.65,199.3
OL013245,O004449,P0027,1,86.28,86.28
OL013246,O004450,P0024,20,145.57,2911.4
OL013247,O004450,P0027,10,86.28,862.8
OL013248,O004450,P0017,20,154.02,3080.4
OL013249,O004451,P0015,6,242.75,1456.5
OL013250,O004452,P0031,11,46.61,512.71
OL013251,O004452,P0028,5,230.32,1151.6
OL013252,O004452,P0002,1,240.92,240.92
OL013253,O004453,P0030,8,98.61,788.88
OL013254,O004453,P0024,11,145.57,1601.27
OL013255,O004453,P0029,7,231.05,1617.35
OL013256,O004454,P0007,4,137.14,548.56
OL013257,O004455,P0012,1,165.07,165.07
OL013258,O004455,P0030,11,98.61,1084.71
OL013259,O004455,P0014,20,160.41,3208.2
OL013260,O004456,P0030,19,98.61,1873.59
OL013261,O004456,P0029,9,231.05,2079.45
OL013262,O004457,P0024,9,145.57,1310.13
OL013263,O004457,P0004,3,49.15,147.45
OL013264,O004458,P0026,18,209.69,3774.42
OL013265,O004459,P0017,7,154.02,1078.14
OL013266,O004459,P0008,15,184.05,2760.75
OL013267,O004459,P0009,16,118.79,1900.64
OL013268,O004459,P0023,19,103.63,1968.97
OL013269,O004460,P0005,5,79.76,398.8
OL013270,O004460,P0023,4,103.63,414.52
OL013271,O004460,P0028,4,230.32,921.28
OL013272,O004460,P0010,14,25.23,353.22
OL013273,O004460,P0002,17,240.92,4095.64
OL013274,O004461,P0003,16,122.01,1952.16
OL013275,O004461,P0007,20,137.14,2742.8
OL013276,O004462,P0003,2,122.01,244.02
OL013277,O004462,P0017,19,154.02,2926.38
OL013278,O004462,P0004,13,49.15,638.95
OL013279,O004462,P0021,5,205.03,1025.15
OL013280,O004462,P0001,10,135.95,1359.5
OL013281,O004463,P0012,20,165.07,3301.4
OL013282,O004463,P0015,14,242.75,3398.5
OL013283,O004463,P0017,7,154.02,1078.14
OL013284,O004463,P0025,11,97.63,1073.93
OL013285,O004464,P0016,12,190.44,2285.28
OL013286,O004464,P0015,5,242.75,1213.75
OL013287,O004464,P0010,14,25.23,353.22
OL013288,O004464,P0025,7,97.63,683.41
OL013289,O004464,P0031,10,46.61,466.1
OL013290,O004465,P0031,16,46.61,745.76
OL013291,O004465,P0018,5,112.72,563.6
OL013292,O004465,P0005,11,79.76,877.36
OL013293,O004465,P0007,10,137.14,1371.4
OL013294,O004465,P0024,10,145.57,1455.7
OL013295,O004466,P0005,11,79.76,877.36
OL013296,O004466,P0021,7,205.03,1435.21
OL013297,O004467,P0003,15,122.01,1830.15
OL013298,O004468,P0025,2,97.63,195.26
OL013299,O004468,P0006,8,73.76,590.08
OL013300,O004468,P0018,9,112.72,1014.48
OL013301,O004468,P0001,11,135.95,1495.45
OL013302,O004468,P0011,12,99.65,1195.8
OL013303,O004469,P0024,6,145.57,873.42
OL013304,O004469,P0017,1,154.02,154.02
OL013305,O004469,P0006,9,73.76,663.84
OL013306,O004469,P0031,15,46.61,699.15
OL013307,O004469,P0016,13,190.44,2475.72
OL013308,O004470,P0013,18,90.97,1637.46
OL013309,O004470,P0030,5,98.61,493.05
OL013310,O004470,P0023,18,103.63,1865.34
OL013311,O004470,P0002,18,240.92,4336.56
OL013312,O004471,P0011,17,99.65,1694.05
OL013313,O004471,P0023,15,103.63,1554.45
OL013314,O004471,P0027,3,86.28,258.84
OL013315,O004472,P0002,16,240.92,3854.72
OL013316,O004472,P0021,11,205.03,2255.33
OL013317,O004473,P0022,7,176.81,1237.67
OL013318,O004474,P0025,13,97.63,1269.19
OL013319,O004474,P0023,5,103.63,518.15
OL013320,O004474,P0005,4,79.76,319.04
OL013321,O004475,P0016,10,190.44,1904.4
OL013322,O004476,P0009,9,118.79,1069.11
OL013323,O004477,P0012,20,165.07,3301.4
OL013324,O004477,P0005,13,79.76,1036.88
OL013325,O004477,P0019,10,238.63,2386.3
OL013326,O004478,P0010,7,25.23,176.61
OL013327,O004478,P0009,3,118.79,356.37
OL013328,O004478,P0030,20,98.61,1972.2
OL013329,O004478,P0007,20,137.14,2742.8
OL013330,O004479,P0004,12,49.15,589.8
OL013331,O004479,P0026,8,209.69,1677.52
OL013332,O004479,P0022,8,176.81,1414.48
OL013333,O004479,P0028,8,230.32,1842.56
OL013334,O004480,P0026,15,209.69,3145.35
OL013335,O004480,P0019,6,238.63,1431.78
OL013336,O004480,P0030,20,98.61,1972.2
OL013337,O004481,P0015,7,242.75,1699.25
OL013338,O004481,P0001,10,135.95,1359.5
OL013339,O004481,P0003,8,122.01,976.08
OL013340,O004481,P0025,10,97.63,976.3
OL013341,O004481,P0002,10,240.92,2409.2
OL013342,O004482,P0016,12,190.44,2285.28
OL013343,O004482,P0012,18,165.07,2971.26
OL013344,O004482,P0024,14,145.57,2037.98
OL013345,O004482,P0023,3,103.63,310.89
OL013346,O004482,P0018,17,112.72,1916.24
OL013347,O004483,P0004,19,49.15,933.85
OL013348,O004483,P0012,19,165.07,3136.33
OL013349,O004484,P0020,14,205.71,2879.94
OL013350,O004484,P0009,8,118.79,950.32
OL013351,O004484,P0007,17,137.14,2331.38
OL013352,O004484,P0015,5,242.75,1213.75
OL013353,O004485,P0019,7,238.63,1670.41
OL013354,O004485,P0028,7,230.32,1612.24
OL013355,O004485,P0002,4,240.92,963.68
OL013356,O004486,P0006,20,73.76,1475.2
OL013357,O004486,P0008,11,184.05,2024.55
OL013358,O004487,P0002,10,240.92,2409.2
OL013359,O004487,P0030,15,98.61,1479.15
OL013360,O004487,P0029,7,231.05,1617.35
OL013361,O004487,P0015,4,242.75,971.0
OL013362,O004487,P0001,10,135.95,1359.5
OL013363,O004488,P0016,1,190.44,190.44
OL013364,O004488,P0024,15,145.57,2183.55
OL013365,O004488,P0028,1,230.32,230.32
OL013366,O004488,P0009,8,118.79,950.32
OL013367,O004489,P0014,13,160.41,2085.33
OL013368,O004489,P0028,1,230.32,230.32
OL013369,O004489,P0025,1,97.63,97.63
OL013370,O004489,P0012,15,165.07,2476.05
OL013371,O004490,P0006,18,73.76,1327.68
OL013372,O004490,P0028,5,230.32,1151.6
OL013373,O004491,P0026,18,209.69,3774.42
OL013374,O004491,P0022,5,176.81,884.05
OL013375,O004492,P0027,14,86.28,1207.92
OL013376,O004492,P0030,18,98.61,1774.98
OL013377,O004492,P0007,6,137.14,822.84
OL013378,O004492,P0028,16,230.32,3685.12
OL013379,O004492,P0017,18,154.02,2772.36
OL013380,O004493,P0020,7,205.71,1439.97
OL013381,O004493,P0007,1,137.14,137.14
OL013382,O004494,P0021,14,205.03,2870.42
OL013383,O004494,P0019,19,238.63,4533.97
OL013384,O004494,P0027,6,86.28,517.68
OL013385,O004495,P0029,13,231.05,3003.65
OL013386,O004496,P0002,12,240.92,2891.04
OL013387,O004496,P0029,8,231.05,1848.4
OL013388,O004496,P0009,4,118.79,475.16
OL013389,O004496,P0018,6,112.72,676.32
OL013390,O004497,P0003,10,122.01,1220.1
OL013391,O004497,P0004,14,49.15,688.1
OL013392,O004497,P0031,12,46.61,559.32
OL013393,O004497,P0017,4,154.02,616.08
OL013394,O004497,P0022,5,176.81,884.05
OL013395,O004498,P0004,13,49.15,638.95
OL013396,O004498,P0001,8,135.95,1087.6
OL013397,O004499,P0022,1,176.81,176.81
OL013398,O004499,P0003,10,122.01,1220.1
OL013399,O004499,P0016,18,190.44,3427.92
OL013400,O004499,P0025,8,97.63,781.04
OL013401,O004499,P0023,13,103.63,1347.19
OL013402,O004500,P0004,11,49.15,540.65
OL013403,O004500,P0003,19,122.01,2318.19
OL013404,O004500,P0023,12,103.63,1243.56
OL013405,O004500,P0014,12,160.41,1924.92
OL013406,O004500,P0024,18,145.57,2620.26
OL013407,O004501,P0019,6,238.63,1431.78
OL013408,O004501,P0030,3,98.61,295.83
OL013409,O004501,P0009,20,118.79,2375.8
OL013410,O004502,P0019,4,238.63,954.52
OL013411,O004502,P0025,7,97.63,683.41
OL013412,O004502,P0007,14,137.14,1919.96
OL013413,O004502,P0030,7,98.61,690.27
OL013414,O004503,P0011,16,99.65,1594.4
OL013415,O004503,P0019,13,238.63,3102.19
OL013416,O004503,P0016,15,190.44,2856.6
OL013417,O004503,P0006,14,73.76,1032.64
OL013418,O004504,P0016,12,190.44,2285.28
OL013419,O004504,P0012,18,165.07,2971.26
OL013420,O004504,P0019,14,238.63,3340.82
OL013421,O004504,P0007,3,137.14,411.42
OL013422,O004505,P0003,20,122.01,2440.2
OL013423,O004505,P0016,3,190.44,571.32
OL013424,O004505,P0009,19,118.79,2257.01
OL013425,O004506,P0026,7,209.69,1467.83
OL013426,O004506,P0016,7,190.44,1333.08
OL013427,O004506,P0028,20,230.32,4606.4
OL013428,O004506,P0005,20,79.76,1595.2
OL013429,O004507,P0028,1,230.32,230.32
OL013430,O004507,P0013,2,90.97,181.94
OL013431,O004507,P0004,4,49.15,196.6
OL013432,O004507,P0012,3,165.07,495.21
OL013433,O004508,P0020,11,205.71,2262.81
OL013434,O004508,P0004,10,49.15,491.5
OL013435,O004509,P0010,10,25.23,252.3
OL013436,O004510,P0014,16,160.41,2566.56
OL013437,O004510,P0009,20,118.79,2375.8
OL013438,O004511,P0009,19,118.79,2257.01
OL013439,O004512,P0003,1,122.01,122.01
OL013440,O004513,P0031,13,46.61,605.93
OL013441,O004513,P0013,9,90.97,818.73
OL013442,O004513,P0004,15,49.15,737.25
OL013443,O004513,P0026,20,209.69,4193.8
OL013444,O004513,P0030,1,98.61,98.61
OL013445,O004514,P0019,16,238.63,3818.08
OL013446,O004514,P0031,8,46.61,372.88
OL013447,O004514,P0003,17,122.01,2074.17
OL013448,O004514,P0011,1,99.65,99.65
OL013449,O004514,P0029,13,231.05,3003.65
OL013450,O004515,P0031,8,46.61,372.88
OL013451,O004515,P0019,13,238.63,3102.19
OL013452,O004515,P0013,15,90.97,1364.55
OL013453,O004515,P0015,6,242.75,1456.5
OL013454,O004515,P0022,2,176.81,353.62
OL013455,O004516,P0004,7,49.15,344.05
OL013456,O004516,P0002,15,240.92,3613.8
OL013457,O004516,P0026,6,209.69,1258.14
OL013458,O004516,P0006,14,73.76,1032.64
OL013459,O004517,P0022,2,176.81,353.62
OL013460,O004517,P0006,12,73.76,885.12
OL013461,O004518,P0019,9,238.63,2147.67
OL013462,O004518,P0015,12,242.75,2913.0
OL013463,O004518,P0006,20,73.76,1475.2
OL013464,O004518,P0029,16,231.05,3696.8
OL013465,O004519,P0012,15,165.07,2476.05
OL013466,O004519,P0030,20,98.61,1972.2
OL013467,O004519,P0022,7,176.81,1237.67
OL013468,O004520,P0010,4,25.23,100.92
OL013469,O004520,P0022,15,176.81,2652.15
OL013470,O004520,P0020,16,205.71,3291.36
OL013471,O004521,P0024,14,145.57,2037.98
OL013472,O004521,P0027,1,86.28,86.28
OL013473,O004522,P0014,18,160.41,2887.38
OL013474,O004522,P0017,18,154.02,2772.36
OL013475,O004522,P0011,14,99.65,1395.1
OL013476,O004522,P0018,3,112.72,338.16
OL013477,O004522,P0023,2,103.63,207.26
OL013478,O004523,P0011,12,99.65,1195.8
OL013479,O004523,P0022,17,176.81,3005.77
OL013480,O004523,P0020,13,205.71,2674.23
OL013481,O004523,P0016,16,190.44,3047.04
OL013482,O004523,P0007,19,137.14,2605.66
